PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
194,9/2/18,2:31:29 PM,3,4,"Blendinger, Kyle",8899567,Right,NOR_TAR,"Serretti, Danny",1000048796,Left,NOR_TAR2,Undefined,5,Top,1,2,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,79.08598762,4.114554021,-2.630413742,1719.620961,287.3929716,3:30,4.237111894,1.907414036,6.371775774,-45.9087217,-1.715189907,12.31162253,4.119171491,0.578449965,71.7819889,-4.70090565,-0.210883662,0.47846577,,,,,,,,,,,,-7.497815407,-2.099134277,-1.722782521,50,4.513945855,4.784408679,-114.5955888,6.84440007,-9.936544379,21.84712635,-34.95594432,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,6495e705-aede-11e8-ae34-484d7efbbbf7
195,9/2/18,2:31:53 PM,3,5,"Blendinger, Kyle",8899567,Right,NOR_TAR,"Serretti, Danny",1000048796,Left,NOR_TAR2,Undefined,5,Top,1,3,1,Undefined,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,89.75760989,0.090808018,-3.664324584,1849.906345,250.5875016,2:15,4.89692293,1.653740643,6.409297325,-27.85200102,6.390405973,13.53618171,2.634040919,-0.52806085,81.46353253,-5.232246952,-1.014039023,0.421166346,65.6870326,-37.19596558,28.69740972,,,,,3.98197427,2.609550369,32.58837272,0.043529663,-8.512785459,3.499621513,-1.397651441,50,4.890795323,7.771713954,-130.2308199,-0.679636891,-14.53116466,28.89656446,-26.20026046,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,76781064-aede-11e8-ae34-484d7efbbbf7
196,9/2/18,2:32:40 PM,4,1,"Blendinger, Kyle",8899567,Right,NOR_TAR,"Freeman, Ike",8899244,Right,NOR_TAR2,Undefined,5,Top,2,0,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,79.2363929,3.391478847,-2.912179922,2158.718495,42.28357531,7:30,4.469622308,1.780861774,6.250583917,-51.42994714,-7.570186458,-8.589575917,3.216828,-1.662301872,72.90371674,-6.401503873,-4.576709887,0.476655542,,,,,,,,,,,,3.896871847,-5.010826704,-1.560669728,50,4.696937126,6.17578018,-114.9841337,5.191730515,5.235777351,20.60701335,-38.9065186,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,916caec8-aede-11e8-ae34-484d7efbbbf7
197,9/2/18,2:33:02 PM,4,2,"Blendinger, Kyle",8899567,Right,NOR_TAR,"Freeman, Ike",8899244,Right,NOR_TAR2,Undefined,5,Top,2,1,0,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,77.51819643,2.844619647,-0.345805545,2138.593539,65.7989153,8:15,4.46183902,1.521058977,6.082770369,-50.58009936,-4.587360967,-14.46834885,2.795303328,-0.066458836,71.31346738,-6.753010814,-3.144918674,0.488108255,63.97279954,55.54515961,133.3044312,3872.443667,-77.77014751,63.85608177,77.79320756,169.1825084,34.77514274,134.7764735,3.874588013,7.739887763,-3.231162791,-1.48663642,50,4.654347103,1.218575852,-112.6612155,4.019562095,9.975601486,19.93043986,-36.3385524,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,a13b1b52-aede-11e8-ae34-484d7efbbbf7
198,9/2/18,2:33:30 PM,4,3,"Blendinger, Kyle",8899567,Right,NOR_TAR,"Freeman, Ike",8899244,Right,NOR_TAR2,Undefined,5,Top,2,1,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.37728638,0.653666776,-4.793036369,2148.510566,251.7488375,2:30,5.058173075,1.432591013,6.74358376,-27.26605269,5.843123946,13.23398496,3.359778342,-1.792077497,82.72814085,-4.563378928,-2.205096012,0.414138598,,,,,,,,,,,,-8.611308391,3.081728019,-1.121932405,50,5.090807508,10.45947056,-131.112255,0.675788825,-15.05538814,26.5851127,-26.7861784,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,ac25b098-aede-11e8-ae34-484d7efbbbf7
199,9/2/18,2:33:51 PM,4,4,"Blendinger, Kyle",8899567,Right,NOR_TAR,"Freeman, Ike",8899244,Right,NOR_TAR2,Undefined,5,Top,2,2,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,78.29392128,2.058873255,-2.407714943,2032.113849,32.59727412,7:00,4.391919922,1.691663732,5.575262975,-53.17034272,-7.622026106,-5.988230357,1.795199442,-1.080982101,72.91126866,-7.866719308,-3.545851753,0.485744267,,,,,,,,,,,,2.599964063,-4.518750885,-1.480471762,50,4.53356822,5.022031418,-113.788751,2.263427138,3.455315944,18.21204528,-38.1794054,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,bd49172a-aede-11e8-ae34-484d7efbbbf7
200,9/2/18,2:34:16 PM,4,5,"Blendinger, Kyle",8899567,Right,NOR_TAR,"Freeman, Ike",8899244,Right,NOR_TAR2,Undefined,5,Top,2,3,1,Undefined,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.89825679,0.262212179,-2.822408695,2098.477696,224.9097462,1:30,5.097352316,1.270817717,6.431998107,-23.79080875,10.09903336,8.48328173,3.348246014,-0.576596413,81.96584992,-4.261804815,-1.1621764,0.41899254,,,,,,,,,,,,-5.442005348,5.4857276,-1.073715093,50,5.105253493,6.075062001,-130.5653922,-0.122801618,-9.390345248,27.5919647,-22.70825924,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,c721762c-aede-11e8-ae34-484d7efbbbf7
201,9/2/18,2:34:44 PM,4,6,"Blendinger, Kyle",8899567,Right,NOR_TAR,"Freeman, Ike",8899244,Right,NOR_TAR2,Undefined,5,Top,2,3,2,Undefined,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,79.11385307,2.540215067,-1.184769249,2126.894337,36.87344979,7:15,4.543848199,1.693632503,6.003680024,-52.87662232,-8.873398087,-7.918384538,2.40210953,-0.094486305,73.32937156,-7.441879256,-2.705533828,0.477434467,98.52679013,15.9388969,-4.603589659,2006.751233,109.8280948,28.73194998,-6.142031928,310.4401873,183.4195975,-0.840100439,3.247078247,3.972079343,-5.406028964,-1.596139434,50,4.713772478,2.676908315,-115.0597509,3.386575943,5.375026478,19.4632766,-39.48949881,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,d8fa14f7-aede-11e8-ae34-484d7efbbbf7
202,9/2/18,2:35:38 PM,1,1,"Love, Austin",1000017398,Right,NOR_TAR2,"Schroeder, Will",1000013659,Right,NOR_TAR,Undefined,5,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,79.09139682,0.342357789,-4.441273864,1825.913858,242.3581348,2:00,5.438702345,2.607652361,5.550905509,-37.35884242,7.991007187,11.13549385,2.607202896,-0.566643762,72.43396217,-6.648102741,-2.30281793,0.484684849,,,,,,,,,,,,-7.11401678,4.175640858,-2.230776392,50,5.443781382,8.426009367,-114.53572,-0.544172587,-9.476627979,20.5985014,-26.61165024,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,fcd1797d-aede-11e8-ae34-484d7efbbbf7
203,9/2/18,2:35:48 PM,1,2,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Schroeder, Will",1000013659,Right,NOR_TAR,Undefined,5,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,80.54628856,1.127443191,-1.571409552,1856.469899,249.5795001,2:15,5.535599862,2.543912559,5.774668624,-36.5586749,6.931982009,12.7382923,3.495258514,2.211689504,73.18483563,-5.790959731,0.90927177,0.474645647,,,,,,,,,,,,-7.293393308,3.412077907,-2.421877125,50,5.606852096,2.662237342,-116.8711977,1.109831819,-10.02824244,23.23480476,-27.48252254,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,0303237c-aedf-11e8-ae34-484d7efbbbf7
204,9/2/18,2:35:58 PM,1,3,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Schroeder, Will",1000013659,Right,NOR_TAR,Undefined,5,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,81.95217791,1.729087201,-4.672223402,1974.844752,235.5651962,1:45,5.560069412,2.559480763,5.909021869,-32.14473294,9.589232373,11.14167971,4.46902131,-0.802339683,74.72863433,-4.325753156,-2.519694504,0.464960804,,,,,,,,,,,,-7.262746427,4.710575826,-2.190567773,50,5.680840982,9.230627052,-118.6485839,2.584085428,-10.37778296,22.19191947,-25.44307783,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,09706a3b-aedf-11e8-ae34-484d7efbbbf7
205,9/2/18,2:36:10 PM,1,4,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Schroeder, Will",1000013659,Right,NOR_TAR,Undefined,5,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,67.80110722,1.780829169,-4.35670013,2123.332718,11.54603147,6:30,5.400201234,2.588854721,7.324329845,-60.95212825,-3.247165508,-1.186224272,1.828893961,-1.458737462,62.74361225,-9.991392475,-4.591194304,0.546736541,,,,,,,,,,,,-0.555469846,-2.312485123,-2.346709011,50,5.484691455,7.534768363,-98.4728133,1.758584523,-0.544782095,15.80820331,-34.44203934,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,10253954-aedf-11e8-ae34-484d7efbbbf7
206,9/2/18,2:36:21 PM,1,5,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Schroeder, Will",1000013659,Right,NOR_TAR,Undefined,5,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,74.12976803,-1.096930021,-4.202813075,1539.888312,214.7353138,1:15,5.475521643,2.597030996,6.156335026,-38.40680589,12.26693632,6.777445839,1.229442428,-0.694207916,67.89848816,-8.339192761,-2.884755836,0.512345596,,,,,,,,,,,,-4.883277643,7.00946785,-2.281114358,50,5.372647651,7.644701366,-107.3932135,-3.107655982,-5.688725995,19.0335881,-24.00843831,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,1723f3bf-aedf-11e8-ae34-484d7efbbbf7
207,9/2/18,2:36:33 PM,1,6,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Schroeder, Will",1000013659,Right,NOR_TAR,Undefined,5,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,82.23157667,-1.8746703,-4.678391161,1975.849744,247.4207146,2:15,5.450866883,2.72118232,5.534977458,-34.174499,8.098751351,14.49478366,0.81056128,-0.383302261,75.07894068,-8.262049957,-1.890747172,0.467955266,,,,,,,,,,,,-9.050325368,4.869159567,-2.324948922,50,5.265158155,9.105897248,-118.9355589,-5.067724911,-12.92167171,23.50085263,-25.2220685,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,1dfa24bf-aedf-11e8-ae34-484d7efbbbf7
208,9/2/18,2:36:46 PM,1,7,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Schroeder, Will",1000013659,Right,NOR_TAR,Undefined,5,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,81.06002062,0.264178867,-3.324542962,1979.059576,249.579475,2:15,5.490143587,2.592791842,5.600389708,-36.41304433,6.828051382,12.57609573,2.660143857,0.599092034,73.81178945,-6.587975299,-0.892006288,0.473281865,,,,,,,,,,,,-7.660462783,3.587011296,-2.3164953,50,5.489350985,6.27991087,-117.4831266,-0.683190404,-10.66561687,23.05017537,-27.17987402,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,25e029ec-aedf-11e8-ae34-484d7efbbbf7
209,9/2/18,2:36:57 PM,1,8,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Schroeder, Will",1000013659,Right,NOR_TAR,Undefined,5,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,77.30957661,1.894139107,-1.372791771,1862.663175,256.3637634,2:30,5.552737375,2.243301546,5.569873241,-41.51664097,6.155766247,15.58122985,3.810049504,2.341694342,70.13990867,-5.943549225,1.650559065,0.496941263,,,,,,,,,,,,-8.708075225,2.73977794,-2.135658314,50,5.688824838,2.03798305,-112.1082983,2.36172149,-10.99902955,21.69267695,-28.71347917,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,2caf33e0-aedf-11e8-ae34-484d7efbbbf7
210,9/2/18,2:37:44 PM,1,9,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Schroeder, Will",1000013659,Right,NOR_TAR,Undefined,5,Bottom,0,0,0,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,81.94893408,0.341350411,-3.235757336,1616.651848,248.8607931,2:15,5.39834664,2.521602954,5.714991868,-35.60278624,6.407905823,11.56340893,2.712531281,0.521019862,74.7831105,-6.361454039,-1.005271509,0.466499773,,,,,,,,,,,,-7.099412626,3.352211091,-2.258552059,50,5.404813555,6.236122907,-118.8535095,-0.473316194,-10.1384445,23.12918457,-27.38686293,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,443b1ca1-aedf-11e8-ae34-484d7efbbbf7
211,9/2/18,2:38:03 PM,1,10,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Schroeder, Will",1000013659,Right,NOR_TAR,Undefined,5,Bottom,0,0,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,84.97629882,0.163699429,-6.679890357,1966.061845,228.281304,1:30,5.593296824,2.443159475,5.672268485,-27.21104986,11.87526238,11.37673317,3.471604365,-2.811363238,78.1128811,-4.891878739,-4.517162685,0.449970318,,,,,,,,,,,,-7.707168679,6.300444213,-1.885067862,50,5.590036884,13.87299557,-122.7185131,-0.543242968,-11.88550627,21.72384017,-22.45790346,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,53dc3b5e-aedf-11e8-ae34-484d7efbbbf7
212,9/2/18,2:38:20 PM,1,11,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Schroeder, Will",1000013659,Right,NOR_TAR,Undefined,5,Bottom,0,1,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,82.37433869,0.480121732,-5.938722252,1957.526229,235.5743537,1:45,5.423875247,2.599981066,5.686045167,-32.21553383,9.278691936,10.87801573,3.165951714,-1.99844951,75.76713753,-5.527432979,-3.865603221,0.463623404,,,,,,,,,,,,-7.280265813,4.843083304,-2.106201711,50,5.444196043,11.93134934,-119.1247394,-0.057367756,-10.56764754,20.70754566,-25.14408582,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,5dd137a5-aedf-11e8-ae34-484d7efbbbf7
213,9/2/18,2:38:34 PM,1,12,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Schroeder, Will",1000013659,Right,NOR_TAR,Undefined,5,Bottom,0,2,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,82.50415498,-1.178529777,-4.108516502,1917.241454,239.4437825,2:00,5.579398911,2.575252362,5.643522791,-31.95774437,9.247592697,12.59200771,1.790000323,-0.157882778,76.19065051,-7.129592411,-1.700862103,0.462006679,,,,,,,,,,,,-7.723078983,5.233104684,-2.234642114,50,5.458815508,8.058193614,-119.6293438,-3.534330128,-11.30666642,20.86246085,-24.51272991,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,660127f4-aedf-11e8-ae34-484d7efbbbf7
214,9/2/18,2:38:47 PM,1,13,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Schroeder, Will",1000013659,Right,NOR_TAR,Undefined,5,Bottom,0,3,1,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,82.6109428,-0.134666151,-3.003470294,1931.353394,239.3556977,2:00,5.555265308,2.430640977,5.875494853,-32.35838738,8.510449267,11.35585378,2.709064924,0.633636728,75.76429596,-6.218366411,-0.815651483,0.46011634,62.75515641,47.01866647,146.0839922,5080.919935,-98.70869754,51.66432674,48.54450938,171.5741237,46.33223839,156.4791766,3.43633606,-6.908883746,4.62856439,-2.194815008,50,5.525542128,5.830720569,-119.930832,-1.319599556,-10.0963593,22.46535285,-25.41005442,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,6e97a05d-aedf-11e8-ae34-484d7efbbbf7
215,9/2/18,2:39:05 PM,1,14,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Schroeder, Will",1000013659,Right,NOR_TAR,Undefined,5,Bottom,0,3,2,Undefined,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,83.33011257,-1.438034325,-4.96847137,1935.882199,224.7297874,1:30,5.689350437,2.457417142,5.682912853,-28.61890727,12.20063773,10.14005295,1.947660243,-1.290881091,76.14848779,-6.781950029,-3.019221783,0.459838784,,,,,,,,,,,,-6.78959335,6.934940357,-2.045155486,50,5.550147668,10.04045995,-120.541043,-3.961372287,-9.995283611,23.30838046,-21.9647927,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,7885756d-aedf-11e8-ae34-484d7efbbbf7
216,9/2/18,2:39:47 PM,2,1,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Semper, Earl",1000017399,Left,NOR_TAR,Undefined,5,Bottom,0,0,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,80.92640925,1.967577725,-3.72525013,1921.927658,236.0827149,1:45,5.602952399,2.556375463,5.645532697,-32.94235343,10.51117616,12.40604394,4.674792866,0.177254868,73.25708653,-4.234926602,-1.321297971,0.474443005,,,,,,,,,,,,-7.709204893,5.059847542,-2.248332922,50,5.749358122,7.089626072,-117.1459557,2.973951529,-10.66064752,23.13632308,-25.17705575,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,8bc62227-aedf-11e8-ae34-484d7efbbbf7
217,9/2/18,2:40:05 PM,2,2,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Semper, Earl",1000017399,Left,NOR_TAR,Undefined,5,Bottom,0,1,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,81.50186979,-0.78249426,-4.986396707,1966.242244,218.4762581,1:15,5.566891489,2.420164728,5.73613956,-31.50834593,10.95127352,7.140573262,2.190888136,-1.606002071,74.71878698,-6.670108796,-3.616624546,0.468985664,,,,,,,,,,,,-5.160237633,6.087675887,-2.008986273,50,5.48229717,9.993932109,-117.9586663,-2.621917296,-7.294169486,21.75624141,-23.5689139,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,9c286525-aedf-11e8-ae34-484d7efbbbf7
218,9/2/18,2:40:23 PM,2,3,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Semper, Earl",1000017399,Left,NOR_TAR,Undefined,5,Bottom,0,2,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,81.49321275,-0.740697915,-5.220975354,2030.735178,237.4169,2:00,5.515731198,2.47051779,5.645872301,-31.00223556,12.22924878,15.53853631,2.222343208,-1.033763176,73.53320494,-6.572287487,-2.207403839,0.473229263,,,,,,,,,,,,-9.926988658,6.794947611,-2.03712657,50,5.433304402,10.08171532,-117.7253201,-2.512498525,-13.77635141,24.67217682,-22.74424166,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,a6ac72ac-aedf-11e8-ae34-484d7efbbbf7
219,9/2/18,2:40:43 PM,2,4,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Semper, Earl",1000017399,Left,NOR_TAR,Undefined,5,Bottom,0,3,0,Undefined,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,80.97679942,0.868788621,-5.79073222,1929.596534,241.180801,2:00,5.504952572,2.541951725,5.577487497,-35.01464906,8.614188718,11.72197342,3.369052874,-1.846355866,73.56993198,-5.699456901,-3.537239416,0.475399084,,,,,,,,,,,,-7.893362585,4.360564767,-2.050619846,50,5.557251704,11.35220939,-116.9483615,0.621764716,-10.90463696,22.5660477,-26.14995233,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,af85aee3-aedf-11e8-ae34-484d7efbbbf7
220,9/2/18,2:42:04 PM,3,1,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,5,Bottom,0,0,0,Undefined,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.49158008,0.357469102,-3.39666934,1952.890557,238.9443545,2:00,5.419758245,2.575908059,5.746563292,-34.12607601,8.257121286,10.40113843,2.878018398,0.327296368,74.44975115,-6.061223475,-1.388466262,0.468563415,,,,,,,,,,,,-6.507597897,4.342216336,-2.300246842,50,5.428686876,6.576134844,-118.1737581,-0.373428711,-9.20527163,22.45410349,-26.03180045,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,e38ae20f-aedf-11e8-ae34-484d7efbbbf7
221,9/2/18,2:42:38 PM,3,2,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,5,Bottom,0,0,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,79.59036018,3.159898809,-0.877969085,1823.706531,253.0157308,2:30,5.449140772,2.434813407,5.669387718,-38.03663993,6.505436795,14.54259309,5.186545432,2.901794933,72.51807427,-4.008141412,1.934210012,0.480348843,,,,,,,,,,,,-8.001626387,2.619533401,-2.37011408,50,5.691983235,1.157375127,-115.4303019,5.130300601,-10.800217,21.40478336,-28.63832622,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,f732171d-aedf-11e8-ae34-484d7efbbbf7
222,9/2/18,2:43:31 PM,3,3,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,5,Bottom,0,1,1,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,bunt,81.04985549,-0.71982814,-4.710504307,1918.734887,228.2494839,1:30,5.602429054,2.442737572,5.709017051,-30.28039532,12.88090407,12.20503039,2.396216181,-0.884975673,73.80747164,-6.391188926,-2.364497128,0.47284497,,,,,,,,,,,,-7.875773675,7.117618133,-2.056002384,50,5.523343405,9.169965019,-117.3145063,-2.419529564,-10.9469897,22.73749615,-22.28086274,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,11e8b779-aee0-11e8-ae34-484d7efbbbf7
223,9/2/18,2:44:48 PM,3,4,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,5,Bottom,0,1,2,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,68.78257506,2.244721087,-2.27533941,2200.595292,54.65519006,7:45,5.262494794,2.523394662,5.613137381,-63.45150838,-3.659290168,-8.602134373,1.980459536,-0.351084026,63.4429919,-9.640356466,-3.921575413,0.556536755,,,,,,,,,,,,3.940339637,-2.561494715,-2.323224169,50,5.412348573,4.258672113,-99.82097616,2.066160538,3.968401965,16.34459741,-34.75378574,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,4557b218-aee0-11e8-ae34-484d7efbbbf7
224,9/2/18,2:45:22 PM,3,5,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,5,Bottom,0,1,2,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,81.85309202,-0.473527424,-5.045843229,2088.571121,219.6147093,1:15,5.553088903,2.59784469,5.736920977,-28.96263157,13.67000702,9.745510851,2.692357902,-1.262935065,73.89879431,-5.917888645,-3.172750298,0.469940229,,,,,,,,,,,,-6.798982043,7.50289375,-2.183848804,50,5.496008167,10.06751591,-118.365497,-1.867639394,-9.538242313,24.94254085,-21.64829364,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,590f9812-aee0-11e8-ae34-484d7efbbbf7
225,9/2/18,2:46:09 PM,3,6,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,5,Bottom,0,1,2,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,68.40208381,0.547765427,-2.800212793,,32.22145729,7:00,5.189317468,2.600167722,5.325226445,-67.52211576,-6.395752598,-5.614452591,-0.026969623,-0.518028308,63.53088849,-11.96637893,-3.868351912,0.562711508,,,,,,,,,,,,2.162398942,-3.505236019,-2.342658438,50,5.189017342,5.050384055,-99.26464678,-1.101901674,2.151831346,16.28408622,-35.66215456,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,7474494a-aee0-11e8-ae34-484d7efbbbf7
226,9/2/18,2:46:43 PM,3,7,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,5,Bottom,0,2,2,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,82.06978726,-0.730670007,-4.918814893,2053.822947,230.3938033,1:45,5.463673732,2.35611599,5.67102413,-31.95597857,10.30682662,10.34589797,2.10150904,-1.342719678,74.6217385,-6.719561645,-2.941932085,0.46789745,,,,,,,,,,,,-6.980295774,5.744058599,-1.947727871,50,5.381643544,9.817156977,-118.7670679,-2.541301908,-9.91600646,23.90200628,-24.0142049,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,863c37c3-aee0-11e8-ae34-484d7efbbbf7
227,9/2/18,2:47:18 PM,3,8,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,5,Bottom,0,2,2,Undefined,Undefined,InPlay,Undefined,FlyBall,Out,2,0,,83.02392921,-0.83726237,-4.719053005,2129.19383,240.0991337,2:00,5.434377686,2.485184026,5.701904028,-30.62807582,10.32866251,14.81177011,2.082260708,-0.625054703,75.95403244,-6.568314124,-1.880393804,0.460610888,89.67394364,40.94636068,16.39576508,4413.52243,106.1301211,91.50290539,28.91960022,298.0198172,93.75442806,15.15374668,5.693285522,-9.200137614,5.765498387,-2.098908304,50,5.344906703,9.311767389,-120.2393047,-2.760022185,-13.4954418,22.88091809,-23.71678942,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,9f5d7c72-aee0-11e8-ae34-484d7efbbbf7
